w1,w2,w3,w4,returnMean,returnSD,Positions,ShortsOK
0.06081544039654019,0.15274369049371672,0.642464267976002,0.1439766011337411,0.13818040193459555,0.14757846293048021,No Shorts,Shorts OK
0.3630846963697114,-0.0707204567998847,-0.31840486424653713,1.0260406246767104,0.15679677860601968,0.22916911114607558,Has Short(s),Shorts OK
-0.22378415807226482,0.8250422613768074,-0.6993086154185693,1.0980505121140267,0.16405351583423694,0.2775536904749509,Has Short(s),Shorts OK
0.15136225328805408,-0.6796224183422255,0.036933196386547795,1.4913269686676236,0.256011008037412,0.33587156946712304,Has Short(s),Shorts OK
0.0684772113416876,-0.4168641700038911,0.12570006774882314,1.2226868909133803,0.23313373134473586,0.2918587819423045,Has Short(s),Shorts OK
-0.03814794440512537,0.09340561883657328,0.8637381804990227,0.08100414506952935,0.15326409850553255,0.1664681880600878,Has Short(s),Shorts OK
-0.5653009143076155,-0.5280981251270558,0.9730341926312467,1.1203648468034246,0.32137060786394295,0.35477663943244275,Has Short(s),Shorts OK
-0.6131173909282213,0.21761766530913795,0.10349852782718427,1.292001197791899,0.2742517888933909,0.3420648541142981,Has Short(s),Shorts OK
0.5427997625985066,-0.32941569741934207,0.2643169607956659,0.5222989740251696,0.13133493468685387,0.14932367086724965,Has Short(s),Shorts OK
-0.5241997976956201,-0.39697327571411734,0.6390243523733867,1.2821487210363507,0.31254096923060404,0.358823077376855,Has Short(s),Shorts OK
-0.17880302183316044,-0.5465767717362788,0.8637684607172686,0.8616113328521706,0.26001249596491127,0.283188797340017,Has Short(s),Shorts OK
-0.5196281694293612,-0.2748759373875569,-0.7302056684092719,2.52470977522619,0.3585464456933503,0.5422879755280363,Has Short(s),Shorts OK
-0.9596243770443424,-0.4543099584270669,-0.5062383620987456,2.920172697570155,0.4494657982134182,0.6412102463472787,Has Short(s),Shorts OK
-0.2211957581107351,0.4882665394110719,-0.676547262700786,1.4094764814004492,0.20557418847261175,0.32716908124517396,Has Short(s),Shorts OK
0.7742900990527424,-0.32751927340319287,0.49343068283138347,0.05979849151906702,0.07950196038544532,0.09235682277166257,Has Short(s),Shorts OK
-0.6297002503561977,-0.8852863566018507,-0.29500521079453534,2.809991817752584,0.43624480975690466,0.6103604100250933,Has Short(s),Shorts OK
-0.090663743111141,0.8798886705107583,0.5930116662924496,-0.38223659369206686,0.07447733350219582,0.1388076651019095,Has Short(s),Shorts OK
0.37464685358685434,-0.6304070147704883,0.5125870188967314,0.7431731422869026,0.18835410594320687,0.2122616183874451,Has Short(s),Shorts OK
0.6652778920322815,-0.3161027147851372,-0.9791819126986341,1.6300067354514898,0.16454715972224443,0.3286248679293577,Has Short(s),Shorts OK
0.5187212525920444,0.7154780796504505,-0.9854078915173268,0.7512085592748319,0.05911136435697283,0.19330126712750312,Has Short(s),Shorts OK
0.9358005824056768,-0.2419800255335094,0.06265781319112396,0.24352162993670867,0.05950350996911171,0.07956761469858115,Has Short(s),Shorts OK
-0.9628905807190502,0.20363677112495737,-0.06252440163226147,1.8217782112263543,0.345777018748338,0.45181528838733503,Has Short(s),Shorts OK
-0.23296953766094752,0.33040448206440987,-0.2616500544081626,1.1642151100047002,0.2089191225451474,0.2873919640359701,Has Short(s),Shorts OK
0.8234726730913724,-0.4947369551451182,-0.914020841646598,1.5852851237003438,0.1562760708958027,0.3160014583807059,Has Short(s),Shorts OK
-0.6342810063233901,0.7200207278127,-0.4723169858818346,1.3865772643925247,0.24008642417131631,0.3501201658966497,Has Short(s),Shorts OK
0.9845841104654518,0.2506830074236506,0.6647682848938938,-0.9000354027829962,-0.03954463086237653,0.1724882571372267,Has Short(s),Shorts OK
0.21946885108292702,-0.37772749952759477,0.3455578264577339,0.8127008219869338,0.19127424376223906,0.22001863225465904,Has Short(s),Shorts OK
0.7029435789451481,0.5772655780384652,0.9013518089195256,-1.181560965903139,-0.041984171428671536,0.2215834327419502,Has Short(s),Shorts OK
-0.7756461158638535,-0.17704889867369178,-0.7073480116718285,2.6600430262093737,0.39051516964532323,0.5801927527948297,Has Short(s),Shorts OK
0.7907523204095355,-0.3938906530264663,0.9641774528899765,-0.36103912027304563,0.06359555616437522,0.13230938298503636,Has Short(s),Shorts OK
-0.5212517154236165,0.37887855713196705,-0.22411380806554249,1.366486966357192,0.2522577837462099,0.34115549940500567,Has Short(s),Shorts OK
0.3446659934125662,-0.07646257284065228,-0.8623670528067926,1.5941636322348787,0.18559982787906215,0.33216260962905503,Has Short(s),Shorts OK
0.38914923246388633,0.4767712723736057,-0.41088713682508193,0.5449666319875899,0.08644526170298601,0.14722078117922632,Has Short(s),Shorts OK
-0.3737948091062975,0.1804845428585964,0.5165730208023476,0.6767372454453535,0.2176265451719365,0.24194415418846907,Has Short(s),Shorts OK
-0.049741285640755084,-0.9017385992589735,-0.5896619421546039,2.5411418270543322,0.34869131156935057,0.5280339664676171,Has Short(s),Shorts OK
0.17210951376487893,0.21658298665055975,-0.09850117874524233,0.7098086783298037,0.14401933176828272,0.18689443614968826,Has Short(s),Shorts OK
0.2258796228809783,-0.41873818086153647,0.16167241015940337,1.0311861478211548,0.2037554091319441,0.25051959608847846,Has Short(s),Shorts OK
-0.5894701732279857,-0.05012014421631128,-0.8013523284174422,2.440942645861739,0.3454944827040543,0.5295235111372163,Has Short(s),Shorts OK
-0.7653367644916551,0.007010730969169154,-0.9110813627367502,2.669407396259236,0.37445858501143525,0.5792321312449947,Has Short(s),Shorts OK
-0.376258005954502,0.5371991115468531,0.09525997211248338,0.7437989222951655,0.19170408749993312,0.23577621192595863,Has Short(s),Shorts OK
0.08084125932658526,0.13254459566925214,-0.8202755618838222,1.6068897068879848,0.20387777075746233,0.34576508844932147,Has Short(s),Shorts OK
0.2496278667960441,0.19258767190981185,-0.2692898165703299,0.827074277864474,0.1410908031734837,0.20005838308084703,Has Short(s),Shorts OK
0.6637522650153058,0.416294870164444,-0.49598083546180893,0.4159337002820591,0.049239000825881285,0.11646060978864164,Has Short(s),Shorts OK
0.9510942871927972,0.7210766079116924,-0.3262396326166863,-0.34593126248780326,-0.04850437067439756,0.0986902326556649,Has Short(s),Shorts OK
-0.9093736145431837,-0.8517004841712881,0.5482063027922204,2.2128677959222514,0.4432295457977344,0.543129935870804,Has Short(s),Shorts OK
-0.41935505409136553,0.7668042765019527,-0.9778739268419996,1.6304247044314124,0.21895288989743944,0.3792498894796375,Has Short(s),Shorts OK
0.5722402252837135,0.5745479688240636,-0.6671570822751882,0.5203688881674111,0.05309330997404238,0.14319032017141836,Has Short(s),Shorts OK
0.0796215791759034,0.7796833390362361,-0.431181487957067,0.5718765697449275,0.10369555654345482,0.17383624665951167,Has Short(s),Shorts OK
0.7447445638952972,-0.8954769426178228,-0.8659571999052906,2.0166895786278163,0.21926774289101503,0.3990931434239703,Has Short(s),Shorts OK
-0.4941250870006324,0.013504420785589888,-0.5688117933188386,2.049432459533881,0.30981995141515345,0.4556799326817193,Has Short(s),Shorts OK
0.6769132016953217,0.6635038727613762,0.773179485073259,-1.1135965595299568,-0.042530497441945786,0.20723794532658668,Has Short(s),Shorts OK
-0.44523748690564324,0.3799995201784041,0.37815663505427133,0.6870813316729678,0.21114964121812158,0.24211299102423064,Has Short(s),Shorts OK
-0.9729910910389798,0.22950952762711685,0.6424450155140078,1.1010365478978552,0.3121325291694178,0.3571779499410192,Has Short(s),Shorts OK
-0.3089746310413808,-0.9841640155261202,0.9726587471708805,1.3204798993966205,0.3340821661559132,0.3772185268668548,Has Short(s),Shorts OK
-0.45908896916733033,0.2484360331778892,-0.7686150940449481,1.9792680300343892,0.28269091886828474,0.43971382965536315,Has Short(s),Shorts OK
-0.2316603174812395,-0.4987578375322106,0.6898664022154897,1.0405517527979604,0.27122664565427856,0.30403706709127504,Has Short(s),Shorts OK
-0.12655422353683732,-0.9123296148005207,-0.2001049459757529,2.238988784313111,0.34594014174326015,0.48270280405334526,Has Short(s),Shorts OK
-0.23546933120629343,-0.5370471575366047,0.758822973839832,1.0136935149030661,0.2736513243207806,0.3042454737248264,Has Short(s),Shorts OK
0.3658355397739841,0.24315009362734252,-0.16265046221218715,0.5536648288108605,0.10911550631129985,0.14809117502248564,Has Short(s),Shorts OK
-0.7554011528127393,0.18817877697723584,0.43089581282952905,1.1363265630059745,0.2883789267066818,0.3377123326683268,Has Short(s),Shorts OK
0.23745104804135497,0.7541168922422101,0.2544090654293252,-0.24597700571289027,0.04765583843357521,0.09656137905144209,Has Short(s),Shorts OK
-0.8267050902838844,-0.3047891632350628,0.5653476300979827,1.5661466234209644,0.357893899865617,0.4220791707008736,Has Short(s),Shorts OK
-0.5774871599209928,0.024698975733105533,-0.20141354698925595,1.7542017311771432,0.3064601537896819,0.41316364710143927,Has Short(s),Shorts OK
0.20324921018849662,0.23301918393715315,-0.18826868011776932,0.7520002859921195,0.14047673975229186,0.19075927091512151,Has Short(s),Shorts OK
0.40675899738447097,-0.02058187483308993,-0.10396773229059786,0.7177906097392168,0.13285448158955304,0.17490591922141388,Has Short(s),Shorts OK
-0.07929314751503536,-0.26000701613830923,-0.6627160040896063,2.002016167742951,0.27530209214814966,0.42561885453763865,Has Short(s),Shorts OK
-0.7824779205978705,0.34630495404645,-0.24931862631272317,1.6854915928641436,0.30399994270866854,0.41255917648516655,Has Short(s),Shorts OK
-0.8817830751894375,-0.08944954671589067,0.4035311382662876,1.5677014836390406,0.34755349151396964,0.41809512267259297,Has Short(s),Shorts OK
0.38844506873586915,0.33072733718329417,0.5361337060110052,-0.2553061119301685,0.0620569509952669,0.09712919414967491,Has Short(s),Shorts OK
0.27735259918738264,-0.3989131937048407,0.4786845779313309,0.6428760165861271,0.1776233161150574,0.19580669751825786,Has Short(s),Shorts OK
0.26979698910179306,-0.7246922170155439,-0.8966313252602631,2.351526553174014,0.28327161984937493,0.47584757668224037,Has Short(s),Shorts OK
-0.48768888519232556,0.3635580304444772,-0.19111859007100374,1.315249444818852,0.2467450015264271,0.33074276330263713,Has Short(s),Shorts OK
-0.6193498292955197,-0.6159263508763182,-0.1435797371032983,2.3788559172751365,0.39309564323310625,0.5324259895042556,Has Short(s),Shorts OK
-0.5972426722975173,0.49977321907334127,-0.7861909177959163,1.8836603710200923,0.27594388129216024,0.43097593077773283,Has Short(s),Shorts OK
-0.26576623425458856,-0.08227401234742704,-0.6121687984060054,1.960209045008021,0.2834403261085926,0.42718262605639873,Has Short(s),Shorts OK
0.698547575322366,-0.11876159640437445,-0.7067226962213586,1.126936717303367,0.12100638832152835,0.23438791719762098,Has Short(s),Shorts OK
0.23449518712440676,0.5756371973312613,-0.08492304620325664,0.2747906617475886,0.08644741136116826,0.11837276177983036,Has Short(s),Shorts OK
0.21711095872806085,-0.8643604360306318,-0.054554195990476506,1.7018036732930475,0.27209227208318126,0.37077008271903694,Has Short(s),Shorts OK
0.31386150080666986,-0.540186654068787,-0.085528089678921,1.3118532429410381,0.21489838057713287,0.29061639701419784,Has Short(s),Shorts OK
-0.010971751232946803,-0.7259447497729479,0.7727924828546471,0.9641240181512476,0.2572395353414011,0.2862150140978022,Has Short(s),Shorts OK
0.4163214783044731,0.5180519610520173,0.8409273995847066,-0.7753008389411971,0.019280369341311773,0.15937038464938905,Has Short(s),Shorts OK
0.1460641715144697,-0.3960983029320202,0.16147154295913757,1.088562588458413,0.21505967652774802,0.264778047009859,Has Short(s),Shorts OK
0.22965240276364995,0.4124139761242709,0.1030244903332953,0.25490913077878385,0.0995903431551509,0.11837974595299598,No Shorts,Shorts OK
-0.7254665892102459,0.5431014823265483,0.4134164785637384,0.7689486283199591,0.23851857280686353,0.27761335284187066,Has Short(s),Shorts OK
0.19138443860248988,0.9783643317235948,-0.5834955598037728,0.41374678947768806,0.06539427858897033,0.15296271788181243,Has Short(s),Shorts OK
0.3704823193819846,-0.11975129905094417,0.07191601974346362,0.6773529599254959,0.14395267343491425,0.17488921806212346,Has Short(s),Shorts OK
-0.13558355052151794,0.7703389169582393,-0.42754310984718,0.7927877434104587,0.14297559377943084,0.22114731280447178,Has Short(s),Shorts OK
-0.7144939952628799,0.8590799639342479,-0.5255058566214104,1.3809198879500424,0.23900581739606064,0.3549927834933378,Has Short(s),Shorts OK
-0.7641977427537092,0.6227181181667565,0.6745059079717639,0.4669737166151888,0.22333170119827928,0.2522250705345398,Has Short(s),Shorts OK
0.8963012519113682,0.8733052084976789,0.556051007558019,-1.325657467967066,-0.09842793151287069,0.24663039024704247,Has Short(s),Shorts OK
-0.9284445554904652,-0.6095453615433759,-0.6801300464504212,3.2181199634842623,0.47167934641818393,0.6920237766687933,Has Short(s),Shorts OK
0.05352163668801535,-0.372104997435563,-0.4735825365003792,1.7921658972479269,0.2573920940611665,0.3830967471823056,Has Short(s),Shorts OK
-0.5540923909391826,-0.800657797556309,0.6429131985206538,1.7118369899748378,0.3692419915785474,0.4381161943559361,Has Short(s),Shorts OK
-0.6033443803142662,0.8233604384821045,-0.6967925870825711,1.4767765289147328,0.2316197065264812,0.36322228175172344,Has Short(s),Shorts OK
-0.7553979342299493,0.33360920998045396,0.8859943464447682,0.5357943778047272,0.24905671563011664,0.27236419568915093,Has Short(s),Shorts OK
0.368914243826715,0.950522105224318,0.33952334208046087,-0.6589596911314939,-0.00467924569403764,0.13356770999171708,Has Short(s),Shorts OK
-0.8345766860157686,-0.1947437407037078,-0.3920138665285664,2.4213342932480426,0.38887619396981493,0.5447379982395806,Has Short(s),Shorts OK
-0.5514170116295256,-0.26273586340195476,-0.3005222365604163,2.1146751115918967,0.3430596600325039,0.4753909075224485,Has Short(s),Shorts OK
-0.9948314564738354,0.20643410637536697,0.3814243771677577,1.4069729729307108,0.33086039426736363,0.39698410274732054,Has Short(s),Shorts OK
-0.2697351084104578,-0.4225610669691766,0.8956743793393007,0.7966217960403337,0.2588798669023888,0.2795941137185769,Has Short(s),Shorts OK
0.21375140032853324,-0.11726269132409062,-0.3737461551011856,1.277257446096743,0.19180822122383323,0.28141763628572963,Has Short(s),Shorts OK
-0.8394979743833622,0.4013812085350128,-0.7795362669502137,2.2176530327985633,0.33126909886653394,0.5033870084194355,Has Short(s),Shorts OK
-0.15660834813322322,-0.8989142792913776,-0.06538386692660492,2.120906494351206,0.34342752739628596,0.465575875520861,Has Short(s),Shorts OK
-0.469991790391282,0.10426251277059806,0.02142509134185433,1.3443041862788296,0.2670322043352032,0.3395175211828807,Has Short(s),Shorts OK
0.18936053407487274,0.858884779291736,0.7834298411341023,-0.8316751545007111,0.018706617221001375,0.17137207602844867,Has Short(s),Shorts OK
-0.2176988922962153,-0.1598941732088608,0.6369880659719822,0.7406049995330939,0.2278704075608892,0.24901002056269111,Has Short(s),Shorts OK
0.810401037750371,-0.03451522523124173,0.8740028728824569,-0.6498886854015862,0.018308420759756795,0.1442039421377417,Has Short(s),Shorts OK
-0.5993753164343341,0.03863577345417912,0.7389148905838985,0.8218246523962565,0.2657070596873628,0.2927230481130043,Has Short(s),Shorts OK
-0.270731313407631,0.04520049296470674,-0.6480356006952872,1.8735664211382115,0.26967474173310957,0.4113356208300842,Has Short(s),Shorts OK
-0.18172219036638437,-0.7119268788451703,0.16472304032035767,1.728926028891197,0.3135174133896634,0.4003603522383678,Has Short(s),Shorts OK
0.1454535692123866,-0.9613812813566824,-0.2545696624740139,2.0704973746183097,0.3063396567496986,0.4383912925981981,Has Short(s),Shorts OK
0.41686752807397354,0.0825505413800065,-0.18639859762079292,0.6869805281668129,0.12164150081568678,0.16745974444647235,Has Short(s),Shorts OK
-0.47580389257921096,-0.5814222405007354,0.533347083681387,1.5238790493985594,0.3323165594930495,0.3937247156777368,Has Short(s),Shorts OK
0.2237071316105783,0.6072137243114066,0.22572452281676658,-0.05664537873875153,0.07017111795285619,0.09604175981300404,Has Short(s),Shorts OK
0.2721382660561107,-0.4615256713925604,-0.9255266532765283,2.114914058612978,0.25055683801691414,0.43084991335278855,Has Short(s),Shorts OK
-0.8805616559181766,0.5737953840380239,0.5947231812603531,0.7120430906197996,0.25390110419166056,0.28992417906388607,Has Short(s),Shorts OK
0.6035385740309951,0.9249385490799764,-0.6629624317235696,0.1344853086125981,0.0025814847905212346,0.11207197224893455,Has Short(s),Shorts OK
-0.14613792304352824,-0.9798323371279098,-0.36740883895208243,2.4933790991235205,0.36566990809506206,0.52776476904384,Has Short(s),Shorts OK
0.6497987369226692,-0.752450267123163,0.5625793656086449,0.5400721645918489,0.1527568833672738,0.17269811309695807,Has Short(s),Shorts OK
0.19114400609236948,0.45111626584037046,-0.2013722018547277,0.5591119299219878,0.11536692626183037,0.16050379375938567,Has Short(s),Shorts OK
0.5741692548362343,0.9792196297373836,-0.5124496667224232,-0.0409392178511947,-0.005992708621294759,0.10007893864020898,Has Short(s),Shorts OK
-0.040363721295864075,0.7143493929532718,0.62067398556232,-0.29465965721972776,0.08542094563678543,0.13311194302650553,Has Short(s),Shorts OK
-0.4019527778764933,-0.9154721320021111,-0.7375191185420082,3.0549440284206124,0.419790289557829,0.6372215787632034,Has Short(s),Shorts OK
0.7741061973875338,0.027125743087962118,-0.4936400850277842,0.6924081445522883,0.07922792370944717,0.15355334270375212,Has Short(s),Shorts OK
0.14434191973856203,0.6123203752771089,-0.5442747638751833,0.7876124688595123,0.1187250662578725,0.20222289065954102,Has Short(s),Shorts OK
-0.9038052847658165,0.6969309048073986,-0.6191953344419461,1.826069714400364,0.29763843378927546,0.44081647491811415,Has Short(s),Shorts OK
-0.2240276437983284,0.9081080693387604,-0.031318280528305875,0.34723785498787385,0.12303699865361309,0.1684808352472732,Has Short(s),Shorts OK
0.274881316620631,-0.7642978706400434,0.9509335167143353,0.5384830373050771,0.20320851501338258,0.21920500368727766,Has Short(s),Shorts OK
-0.08918383648150718,0.7753177086503287,0.7920426065866109,-0.47817647875543234,0.07849920990687928,0.15224314880601114,Has Short(s),Shorts OK
-0.6365115116865883,0.8966966321464678,-0.13651176318559566,0.8763266427257161,0.20260789361234174,0.27298869141557686,Has Short(s),Shorts OK
-0.8778386520800485,-0.5620273384339529,0.10460145078803373,2.3352645397259675,0.42084370895671575,0.5452842181636235,Has Short(s),Shorts OK
0.11976042614466142,0.8907040899166188,0.062193529293466776,-0.07265804535474696,0.05988989084446944,0.10514016688340792,Has Short(s),Shorts OK
0.19565635385525026,0.7210889940061365,0.7515218266312527,-0.6682671744926394,0.03664347350020062,0.1496640696610656,Has Short(s),Shorts OK
0.2501027419868933,-0.3944703965467671,-0.18950573025501405,1.3338733848148878,0.2123578574028174,0.2941724103570973,Has Short(s),Shorts OK
0.08172039050334923,0.8359044326657012,0.48893414807913027,-0.40655897124818074,0.05419898196268767,0.1230902237960268,Has Short(s),Shorts OK
-0.14609058427155786,0.7019272612148142,0.6842600597095752,-0.2400967366528315,0.10290195444723309,0.14483966008903923,Has Short(s),Shorts OK
-0.8118539510759972,0.7368909904266099,0.4088868770515315,0.6660760835978559,0.229326377411693,0.2702972018759524,Has Short(s),Shorts OK
0.5547868229257131,-0.7504746261453901,0.4308089230754806,0.7648788801441964,0.17539925149951904,0.20478521315921547,Has Short(s),Shorts OK
-0.01979953731528883,-0.4657465228933435,0.15827200620688164,1.3272740540017507,0.2535840237705211,0.31690224329246863,Has Short(s),Shorts OK
-0.637120530747419,-0.6392405587696439,0.75223113724689,1.524129952270173,0.35839823023696066,0.41449090434853375,Has Short(s),Shorts OK
0.45864931783548624,-0.5579440880375941,-0.7197719632259467,1.8190667334280546,0.22034194449571987,0.3700870048513458,Has Short(s),Shorts OK
-0.134435690322805,-0.49241274732776397,0.015575982335485294,1.6112724553150837,0.2838711761123284,0.3700522078274285,Has Short(s),Shorts OK
-0.9082018365911384,-0.8144598108563565,-0.07071624871969973,2.7933778961671947,0.4664769428786465,0.6267688858799552,Has Short(s),Shorts OK
-0.3233851187591421,-0.895054248060853,0.934915492227189,1.2835238745928061,0.3269815673174997,0.36846515522495304,Has Short(s),Shorts OK
0.7555731502669278,0.038232689235220496,0.49669383129666356,-0.2904996707988119,0.03596051528334162,0.08324940590407805,Has Short(s),Shorts OK
-0.893367614361203,0.7129820184924878,-0.8325826721758631,2.0129682680445784,0.3034597956292634,0.4714615437949091,Has Short(s),Shorts OK
0.8616244297672626,-0.21977556356287042,-0.11485947062157953,0.47301060441718734,0.07794372095935011,0.11354052665483821,Has Short(s),Shorts OK
0.11721030436263957,0.4581317352707488,-0.22597171166317565,0.6506296720297873,0.1287336951694923,0.17977262015681653,Has Short(s),Shorts OK
0.04442688063526479,-0.6112489364890414,0.1996829777359621,1.3671390781178145,0.25886611244089336,0.32343200315445725,Has Short(s),Shorts OK
-0.10436774245347324,0.5487469256971667,-0.7569006413842401,1.3125214581405467,0.18074552776475816,0.3047198470629747,Has Short(s),Shorts OK
0.3017424077747748,-0.5949646552367331,0.4984692073944743,0.794753040067484,0.1974290045162028,0.22321220171537673,Has Short(s),Shorts OK
-0.8705549681819309,0.26855543025439,-0.5062908341415078,2.1082903720690487,0.34130053778665037,0.48826649041444825,Has Short(s),Shorts OK
0.21162735069417704,-0.12378420976767979,0.3141898446834557,0.5979670143900471,0.1616602813220899,0.18080941448968493,Has Short(s),Shorts OK
-0.47804676176424543,-0.15086184852357998,0.4566353217377024,1.172273288550123,0.28121406232051804,0.3271159608524291,Has Short(s),Shorts OK
